tweet_id,tweet_sentiment,tweet_content,clean_text,token,token count,token deep clean
633693812108431360,positive,@AZEALIABANKS make Blossom your comeback single in February on Valentine's Day, make Blossom your comeback single in February on Valentine's Day,"['make', 'Blossom', 'your', 'comeback', 'single', 'in', 'February', 'on', 'Day']",9,"['make', 'blossom', 'comeback', 'singl', 'februari', 'day']"
634209505329434624,neutral,I know this may sound too early to think about but hopefully next Valentine's Day isn't as awkward as the previous ones lmao,I know this may sound too early to think about but hopefully next Valentine's Day isn't as awkward as the previous ones lmao,"['I', 'know', 'this', 'may', 'sound', 'too', 'early', 'to', 'think', 'about', 'but', 'hopefully', 'next', 'Day', 'as', 'awkward', 'as', 'the', 'previous', 'ones', 'lmao']",21,"['I', 'know', 'may', 'sound', 'earli', 'think', 'hope', 'next', 'day', 'awkward', 'previou', 'one', 'lmao']"
634225922439143426,positive,@eilujnaiboc it's gonna be on Valentine's Day so at least it won't be hot and alright I'll go after your practice Thursday, it's gonna be on Valentine's Day so at least it won't be hot and alright I'll go after your practice Thursday,"['gonna', 'be', 'on', 'Day', 'so', 'at', 'least', 'it', 'be', 'hot', 'and', 'alright', 'go', 'after', 'your', 'practice', 'Thursday']",17,"['gonna', 'day', 'least', 'hot', 'alright', 'go', 'practic', 'thursday']"
634273693644906498,positive,"Happy #Double7th! Similar to our Valentine's Day, the Double 7th Festival celebrates all things love... http://t.co/qONos0fb7r","Happy Double7th! Similar to our Valentine's Day, the Double 7th Festival celebrates all things love... ","['Happy', 'Double', 'Similar', 'to', 'our', 'Day', 'the', 'Double', 'Festival', 'celebrates', 'all', 'things', 'love']",13,"['happi', 'doubl', 'similar', 'day', 'doubl', 'festiv', 'celebr', 'thing', 'love']"
634281367098945536,neutral,Double Seventh Festival of 2015 falls on August 20. This Festival in China is what Valentine's Day to the western... http://t.co/qWgEpHrsCJ,Double Seventh Festival of 2015 falls on August 20. This Festival in China is what Valentine's Day to the western... ,"['Double', 'Seventh', 'Festival', 'of', 'falls', 'on', 'August', 'This', 'Festival', 'in', 'China', 'is', 'what', 'Day', 'to', 'the', 'western']",17,"['doubl', 'seventh', 'festiv', 'fall', 'august', 'thi', 'festiv', 'china', 'day', 'western']"
634300212182315008,positive,the new naruto game comes out in February so I already know what I'm getting my bf for Valentine's Day   lol,the new naruto game comes out in February so I already know what I'm getting my bf for Valentine's Day   lol,"['the', 'new', 'naruto', 'game', 'comes', 'out', 'in', 'February', 'so', 'I', 'already', 'know', 'what', 'getting', 'my', 'bf', 'for', 'Day', 'lol']",19,"['new', 'naruto', 'game', 'come', 'februari', 'I', 'alreadi', 'know', 'get', 'bf', 'day', 'lol']"
634300661174173696,positive,I want to see Valentine's Day boxers that say 'may contain traces of nuts',I want to see Valentine's Day boxers that say 'may contain traces of nuts',"['I', 'want', 'to', 'see', 'Day', 'boxers', 'that', 'say', 'may', 'contain', 'traces', 'of', 'nuts']",13,"['I', 'want', 'see', 'day', 'boxer', 'say', 'may', 'contain', 'trace', 'nut']"
634323234167635968,positive,lt;3 Love is in the air.. Today is Valentine's Day in China! Here's everything you need to know: http://t.co/cxgfW2xVpd http://t.co/WG7PdU78fo,lt;3 Love is in the air.. Today is Valentine's Day in China! Here's everything you need to know  ,"['lt', 'Love', 'is', 'in', 'the', 'air', 'Today', 'is', 'Day', 'in', 'China', 'everything', 'you', 'need', 'to', 'know']",16,"['lt', 'love', 'air', 'today', 'day', 'china', 'everyth', 'need', 'know']"
634352624737763328,neutral,"For you are Valentine's Day, for me just normal THURSDAY.","For you are Valentine's Day, for me just normal THURSDAY.","['For', 'you', 'are', 'Day', 'for', 'me', 'just', 'normal', 'THURSDAY']",9,"['for', 'day', 'normal', 'thursday']"
634370089270177793,neutral,I Know for a lot of people it's Valentine's Day but for some it's just SATURDAY,I Know for a lot of people it's Valentine's Day but for some it's just SATURDAY,"['I', 'Know', 'for', 'a', 'lot', 'of', 'people', 'Day', 'but', 'for', 'some', 'just', 'SATURDAY']",13,"['I', 'know', 'lot', 'peopl', 'day', 'saturday']"
634700833037258752,positive,I still sleep with the teddy bear rob gave me for Valentine's Day my senior year and I'm starting my junior year of college on Monday!!!,I still sleep with the teddy bear rob gave me for Valentine's Day my senior year and I'm starting my junior year of college on Monday!!!,"['I', 'still', 'sleep', 'with', 'the', 'teddy', 'bear', 'rob', 'gave', 'me', 'for', 'Day', 'my', 'senior', 'year', 'and', 'starting', 'my', 'junior', 'year', 'of', 'college', 'on', 'Monday']",24,"['I', 'still', 'sleep', 'teddi', 'bear', 'rob', 'gave', 'day', 'senior', 'year', 'start', 'junior', 'year', 'colleg', 'monday']"
634804736114446336,neutral,@brandy_la @SwanOfQueens going in February. There is a whole large group planning to go around Valentine's Day.,  going in February. There is a whole large group planning to go around Valentine's Day.,"['going', 'in', 'February', 'There', 'is', 'a', 'whole', 'large', 'group', 'planning', 'to', 'go', 'around', 'Day']",14,"['go', 'februari', 'there', 'whole', 'larg', 'group', 'plan', 'go', 'around', 'day']"
634838269885313024,positive,Over the moon to announce that me and April are expecting our own tiny human! Due on Valentine's Day! http://t.co/6uvyOODhCb,Over the moon to announce that me and April are expecting our own tiny human! Due on Valentine's Day! ,"['Over', 'the', 'moon', 'to', 'announce', 'that', 'me', 'and', 'April', 'are', 'expecting', 'our', 'own', 'tiny', 'human', 'Due', 'on', 'Day']",18,"['over', 'moon', 'announc', 'april', 'expect', 'tini', 'human', 'due', 'day']"
634847054045532160,positive,"@FANEXPOCANADA Left to right: Raven, Logan, Beast, and Jean Grey. It may have been the best Valentine's Day ever. (I volunteer at the SPCA)"," Left to right Raven, Logan, Beast, and Jean Grey. It may have been the best Valentine's Day ever. (I volunteer at the SPCA)","['Left', 'to', 'right', 'Raven', 'Logan', 'Beast', 'and', 'Jean', 'Grey', 'It', 'may', 'have', 'been', 'the', 'best', 'Day', 'ever', 'I', 'volunteer', 'at', 'the', 'SPCA']",22,"['left', 'right', 'raven', 'logan', 'beast', 'jean', 'grey', 'It', 'may', 'best', 'day', 'ever', 'I', 'volunt', 'spca']"
635025649351192576,positive,"If we go to London on Valentine's Day, I will attend Bend It Like Beckham on the 12th or 13th. I WILL BE THERE","If we go to London on Valentine's Day, I will attend Bend It Like Beckham on the 12th or 13th. I WILL BE THERE","['If', 'we', 'go', 'to', 'London', 'on', 'Day', 'I', 'will', 'attend', 'Bend', 'It', 'Like', 'Beckham', 'on', 'the', 'or', 'I', 'WILL', 'BE', 'THERE']",21,"['If', 'go', 'london', 'day', 'I', 'attend', 'bend', 'It', 'like', 'beckham', 'I', 'will', 'BE', 'there']"
635048363293999104,negative,"900 Jews were burnt alive on 14 February 1349 in the ""Valentine's Day"" Strasbourg massacre, where the plague had not yet affected the city","900 Jews were burnt alive on 14 February 1349 in the ""Valentine's Day"" Strasbourg massacre, where the plague had not yet affected the city","['Jews', 'were', 'burnt', 'alive', 'on', 'February', 'in', 'the', 'Day', 'Strasbourg', 'massacre', 'where', 'the', 'plague', 'had', 'not', 'yet', 'affected', 'the', 'city']",20,"['jew', 'burnt', 'aliv', 'februari', 'day', 'strasbourg', 'massacr', 'plagu', 'yet', 'affect', 'citi']"
635629000556199936,positive,friend: do you have a date for Valentine's Day?   Me: February 14 th,friend do you have a date for Valentine's Day?   Me February 14 th,"['friend', 'do', 'you', 'have', 'a', 'date', 'for', 'Day', 'Me', 'February', 'th']",11,"['friend', 'date', 'day', 'Me', 'februari', 'th']"
635990494783389696,positive,@fancytmh omg 7th grade Valentine's Day was so eventful im laughing just thinking about it, omg 7th grade Valentine's Day was so eventful im laughing just thinking about it,"['omg', 'grade', 'Day', 'was', 'so', 'eventful', 'im', 'laughing', 'just', 'thinking', 'about', 'it']",12,"['omg', 'grade', 'day', 'event', 'im', 'laugh', 'think']"
636026561750286337,neutral,"Just uploaded ""Guilty Pleasures - Friday the 13th vs. Valentine's Day - F..."" to @mixcloud https://t.co/h1sgcF2sg3 Listen up!","Just uploaded ""Guilty Pleasures - Friday the 13th vs. Valentine's Day - F..."" to   Listen up!","['Just', 'uploaded', 'Guilty', 'Pleasures', 'Friday', 'the', 'vs', 'Day', 'F', 'to', 'Listen', 'up']",12,"['just', 'upload', 'guilti', 'pleasur', 'friday', 'vs', 'day', 'F', 'listen']"
636372201453649921,neutral,What's it like to have a girlfriend? I got a Valentine's Day heart with a piece of candy in 7th grade. Basically the same thing.,What's it like to have a girlfriend? I got a Valentine's Day heart with a piece of candy in 7th grade. Basically the same thing.,"['it', 'like', 'to', 'have', 'a', 'girlfriend', 'I', 'got', 'a', 'Day', 'heart', 'with', 'a', 'piece', 'of', 'candy', 'in', 'grade', 'Basically', 'the', 'same', 'thing']",22,"['like', 'girlfriend', 'I', 'got', 'day', 'heart', 'piec', 'candi', 'grade', 'basic', 'thing']"
637341632476479488,negative,@jnmccrmck It may as well be Halloween because people are just as fake on Valentine's Day. BOOM #GOTEEM, It may as well be Halloween because people are just as fake on Valentine's Day. BOOM GOTEEM,"['It', 'may', 'as', 'well', 'be', 'Halloween', 'because', 'people', 'are', 'just', 'as', 'fake', 'on', 'Day', 'BOOM', 'GOTEEM']",16,"['It', 'may', 'well', 'halloween', 'peopl', 'fake', 'day', 'boom', 'goteem']"
637415649187270657,positive,"Oh dear.. so many love confessions today! It may be my birthday, but it's not Valentine's Day. Hehe.. either way, thank you very much!","Oh dear.. so many love confessions today! It may be my birthday, but it's not Valentine's Day. Hehe.. either way, thank you very much!","['Oh', 'dear', 'so', 'many', 'love', 'confessions', 'today', 'It', 'may', 'be', 'my', 'birthday', 'but', 'not', 'Day', 'Hehe', 'either', 'way', 'thank', 'you', 'very', 'much']",22,"['Oh', 'dear', 'mani', 'love', 'confess', 'today', 'It', 'may', 'birthday', 'day', 'hehe', 'either', 'way', 'thank', 'much']"
637439523694051328,negative,"See this is my struggle. Don't  give me a Valentine's Day gift as a present, my birthday is the 16th not the 14th https://t.co/xlP7AYnfbQ","See this is my struggle. Don't  give me a Valentine's Day gift as a present, my birthday is the 16th not the 14th ","['See', 'this', 'is', 'my', 'struggle', 'give', 'me', 'a', 'Day', 'gift', 'as', 'a', 'present', 'my', 'birthday', 'is', 'the', 'not', 'the']",19,"['see', 'struggl', 'give', 'day', 'gift', 'present', 'birthday']"
637498027054272512,neutral,"Ask a 10-year-old when is the Valentine's Day, and he will tell you precisely. But come August 29 every year, and... http://t.co/WSegn9IauA","Ask a 10-year-old when is the Valentine's Day, and he will tell you precisely. But come August 29 every year, and... ","['Ask', 'a', 'when', 'is', 'the', 'Day', 'and', 'he', 'will', 'tell', 'you', 'precisely', 'But', 'come', 'August', 'every', 'year', 'and']",18,"['ask', 'day', 'tell', 'precis', 'but', 'come', 'august', 'everi', 'year']"
637856016034611200,positive,I still have the teddy bear my 7th grade boyfriend gave me for Valentine's Day .... Okay Aylien http://t.co/f292HqC2xo,I still have the teddy bear my 7th grade boyfriend gave me for Valentine's Day .... Okay Aylien ,"['I', 'still', 'have', 'the', 'teddy', 'bear', 'my', 'grade', 'boyfriend', 'gave', 'me', 'for', 'Day', 'Okay', 'Aylien']",15,"['I', 'still', 'teddi', 'bear', 'grade', 'boyfriend', 'gave', 'day', 'okay', 'aylien']"
638791271033737217,positive,Dallas in February! What better way to spend Valentine's Day than with my precious family!,Dallas in February! What better way to spend Valentine's Day than with my precious family!,"['Dallas', 'in', 'February', 'What', 'better', 'way', 'to', 'spend', 'Day', 'than', 'with', 'my', 'precious', 'family']",14,"['dalla', 'februari', 'what', 'better', 'way', 'spend', 'day', 'preciou', 'famili']"
638849034761822208,neutral,"But nah...Feb is cool. It's my little brother's bday that month and MJs, MLK day, Presidents' Day, Mardi Gras, Valentine's Day, Ash Wed, etc","But nah...Feb is cool. It's my little brother's bday that month and MJs, MLK day, Presidents' Day, Mardi Gras, Valentine's Day, Ash Wed, etc","['But', 'nah', 'Feb', 'is', 'cool', 'my', 'little', 'bday', 'that', 'month', 'and', 'MJs', 'MLK', 'day', 'Presidents', 'Day', 'Mardi', 'Gras', 'Day', 'Ash', 'Wed', 'etc']",22,"['but', 'nah', 'feb', 'cool', 'littl', 'bday', 'month', 'mj', 'mlk', 'day', 'presid', 'day', 'mardi', 'gra', 'day', 'ash', 'wed', 'etc']"
638877711058931712,negative,"Why would you get married on Sept 11th?! If you want a 'special date', pick Valentine's Day like everyone else, leave that day alone.","Why would you get married on Sept 11th?! If you want a 'special date', pick Valentine's Day like everyone else, leave that day alone.","['Why', 'would', 'you', 'get', 'married', 'on', 'Sept', 'If', 'you', 'want', 'a', 'special', 'date', 'pick', 'Day', 'like', 'everyone', 'else', 'leave', 'that', 'day', 'alone']",22,"['whi', 'would', 'get', 'marri', 'sept', 'If', 'want', 'special', 'date', 'pick', 'day', 'like', 'everyon', 'els', 'leav', 'day', 'alon']"
639198619074195456,positive,@kennnnnnnz ok let's make it the 14th for a Valentine's Day anniversary, ok let's make it the 14th for a Valentine's Day anniversary,"['ok', 'make', 'it', 'the', 'for', 'a', 'Day', 'anniversary']",8,"['ok', 'make', 'day', 'anniversari']"
639436628168015872,positive,"Do you have Valentine's Day plans? Join us Feb 11th. at Villla Milano for ""The Rose Party"" a formal dinner, entertainment and dance!","Do you have Valentine's Day plans? Join us Feb 11th. at Villla Milano for ""The Rose Party"" a formal dinner, entertainment and dance!","['Do', 'you', 'have', 'Day', 'plans', 'Join', 'us', 'Feb', 'at', 'Villla', 'Milano', 'for', 'The', 'Rose', 'Party', 'a', 'formal', 'dinner', 'entertainment', 'and', 'dance']",21,"['Do', 'day', 'plan', 'join', 'us', 'feb', 'villla', 'milano', 'the', 'rose', 'parti', 'formal', 'dinner', 'entertain', 'danc']"
640300670667616256,neutral,"Baylee: ""I've had a boyfriend for every Valentine's Day since 5th grade"" Hallie: ""mines the opposite ..""","Baylee ""I've had a boyfriend for every Valentine's Day since 5th grade"" Hallie ""mines the opposite ..""","['Baylee', 'had', 'a', 'boyfriend', 'for', 'every', 'Day', 'since', 'grade', 'Hallie', 'mines', 'the', 'opposite']",13,"['bayle', 'boyfriend', 'everi', 'day', 'sinc', 'grade', 'halli', 'mine', 'opposit']"
640329556461752320,negative,Get me Valentine's Day hearts for Feb. 14 and I'm taking it as a sign you're breaking up with me. Love won't make you eat those things.,Get me Valentine's Day hearts for Feb. 14 and I'm taking it as a sign you're breaking up with me. Love won't make you eat those things.,"['Get', 'me', 'Day', 'hearts', 'for', 'Feb', 'and', 'taking', 'it', 'as', 'a', 'sign', 'breaking', 'up', 'with', 'me', 'Love', 'make', 'you', 'eat', 'those', 'things']",22,"['get', 'day', 'heart', 'feb', 'take', 'sign', 'break', 'love', 'make', 'eat', 'thing']"
640536809923981312,positive,welp guys. this is the last sunday with no football until February 14th. Valentine's Day. let's enjoy it while it lasts #GiantsNation,welp guys. this is the last sunday with no football until February 14th. Valentine's Day. let's enjoy it while it lasts GiantsNation,"['welp', 'guys', 'this', 'is', 'the', 'last', 'sunday', 'with', 'no', 'football', 'until', 'February', 'Day', 'enjoy', 'it', 'while', 'it', 'lasts', 'GiantsNation']",19,"['welp', 'guy', 'last', 'sunday', 'footbal', 'februari', 'day', 'enjoy', 'last', 'giantsnat']"
640554259013046272,positive,This is the last Sunday without football until Valentine's Day. I couldn't be happier,This is the last Sunday without football until Valentine's Day. I couldn't be happier,"['This', 'is', 'the', 'last', 'Sunday', 'without', 'football', 'until', 'Day', 'I', 'be', 'happier']",12,"['thi', 'last', 'sunday', 'without', 'footbal', 'day', 'I', 'happier']"
640556025918062592,positive,Today is the last Sunday I have to decide how to use my afternoon until Valentine's Day! #NFL #Football #SundayAfternoons #Excitement,Today is the last Sunday I have to decide how to use my afternoon until Valentine's Day! NFL Football SundayAfternoons Excitement,"['Today', 'is', 'the', 'last', 'Sunday', 'I', 'have', 'to', 'decide', 'how', 'to', 'use', 'my', 'afternoon', 'until', 'Day', 'NFL', 'Football', 'SundayAfternoons', 'Excitement']",20,"['today', 'last', 'sunday', 'I', 'decid', 'use', 'afternoon', 'day', 'nfl', 'footbal', 'sundayafternoon', 'excit']"
640570797279436801,neutral,Valentine's Day is now the next Sunday without football.. Makes sense why most guys hate it haha,Valentine's Day is now the next Sunday without football.. Makes sense why most guys hate it haha,"['Day', 'is', 'now', 'the', 'next', 'Sunday', 'without', 'football', 'Makes', 'sense', 'why', 'most', 'guys', 'hate', 'it', 'haha']",16,"['day', 'next', 'sunday', 'without', 'footbal', 'make', 'sens', 'guy', 'hate', 'haha']"
640582981388644352,positive,"The next Sunday there's no meaningful NFL football on, it will be Valentine's Day. Thank you sweet baby Jesus.","The next Sunday there's no meaningful NFL football on, it will be Valentine's Day. Thank you sweet baby Jesus.","['The', 'next', 'Sunday', 'no', 'meaningful', 'NFL', 'football', 'on', 'it', 'will', 'be', 'Day', 'Thank', 'you', 'sweet', 'baby', 'Jesus']",17,"['the', 'next', 'sunday', 'meaning', 'nfl', 'footbal', 'day', 'thank', 'sweet', 'babi', 'jesu']"
640615130284228608,positive,"It's been a long wait, but this is the last Sunday without football until Valentine's Day! We're in it for the long haul #Football #NFL","It's been a long wait, but this is the last Sunday without football until Valentine's Day! We're in it for the long haul Football NFL","['been', 'a', 'long', 'wait', 'but', 'this', 'is', 'the', 'last', 'Sunday', 'without', 'football', 'until', 'Day', 'in', 'it', 'for', 'the', 'long', 'haul', 'Football', 'NFL']",22,"['long', 'wait', 'last', 'sunday', 'without', 'footbal', 'day', 'long', 'haul', 'footbal', 'nfl']"
640649402265280512,positive,"Last Sunday without football until Valentine's Day and I haven't done a Browns Qamp;A in awhile, so let's do it! Questions, now! Go.","Last Sunday without football until Valentine's Day and I haven't done a Browns Qamp;A in awhile, so let's do it! Questions, now! Go.","['Last', 'Sunday', 'without', 'football', 'until', 'Day', 'and', 'I', 'done', 'a', 'Browns', 'Qamp', 'A', 'in', 'awhile', 'so', 'do', 'it', 'Questions', 'now', 'Go']",21,"['last', 'sunday', 'without', 'footbal', 'day', 'I', 'done', 'brown', 'qamp', 'A', 'awhil', 'question', 'Go']"
640671195235491840,neutral,hope everyone enjoyed the last Sunday w/out NFL games til Valentine's Day. #today's office #backtofootball http://t.co/RbF8NpnWY7,hope everyone enjoyed the last Sunday w/out NFL games til Valentine's Day. today's office backtofootball ,"['hope', 'everyone', 'enjoyed', 'the', 'last', 'Sunday', 'w', 'out', 'NFL', 'games', 'til', 'Day', 'office', 'backtofootball']",14,"['hope', 'everyon', 'enjoy', 'last', 'sunday', 'w', 'nfl', 'game', 'til', 'day', 'offic', 'backtofootbal']"
640672034289229824,positive,ATTENTION! This is the last Sunday with no NFL game until...  Valentine's Day.  **fist pump**  **touchdown dance**  (h/t @NFLprguy),ATTENTION! This is the last Sunday with no NFL game until...  Valentine's Day.  **fist pump**  **touchdown dance**  (h/t ,"['ATTENTION', 'This', 'is', 'the', 'last', 'Sunday', 'with', 'no', 'NFL', 'game', 'until', 'Day', 'fist', 'pump', 'touchdown', 'dance', 'h', 't']",18,"['attent', 'thi', 'last', 'sunday', 'nfl', 'game', 'day', 'fist', 'pump', 'touchdown', 'danc', 'h']"
640683365838950400,neutral,Fun fact: Today is the last Sunday until Valentine's Day without an NFL Football game! Cheers to that. Make... http://t.co/O0gqPv70cj,Fun fact Today is the last Sunday until Valentine's Day without an NFL Football game! Cheers to that. Make... ,"['Fun', 'fact', 'Today', 'is', 'the', 'last', 'Sunday', 'until', 'Day', 'without', 'an', 'NFL', 'Football', 'game', 'Cheers', 'to', 'that', 'Make']",18,"['fun', 'fact', 'today', 'last', 'sunday', 'day', 'without', 'nfl', 'footbal', 'game', 'cheer', 'make']"
640684648801136641,negative,This is the last agonizing Sunday of the year. No more of these until Valentine's Day.,This is the last agonizing Sunday of the year. No more of these until Valentine's Day.,"['This', 'is', 'the', 'last', 'agonizing', 'Sunday', 'of', 'the', 'year', 'No', 'more', 'of', 'these', 'until', 'Day']",15,"['thi', 'last', 'agon', 'sunday', 'year', 'No', 'day']"
640696722914590720,neutral,"Today was the first time Ive gotten stood up since my 2nd grade Valentine's Day class party. Because my valentine was ""too sick for school""","Today was the first time Ive gotten stood up since my 2nd grade Valentine's Day class party. Because my valentine was ""too sick for school""","['Today', 'was', 'the', 'first', 'time', 'Ive', 'gotten', 'stood', 'up', 'since', 'my', 'grade', 'Day', 'class', 'party', 'Because', 'my', 'valentine', 'was', 'too', 'sick', 'for', 'school']",23,"['today', 'first', 'time', 'ive', 'gotten', 'stood', 'sinc', 'grade', 'day', 'class', 'parti', 'becaus', 'valentin', 'sick', 'school']"
640756256668430338,neutral,@thefentybarb Valentine's Day. I think it appeared on the charts for the first time on April 29th., Valentine's Day. I think it appeared on the charts for the first time on April 29th.,"['Day', 'I', 'think', 'it', 'appeared', 'on', 'the', 'charts', 'for', 'the', 'first', 'time', 'on', 'April']",14,"['day', 'I', 'think', 'appear', 'chart', 'first', 'time', 'april']"
640769646589644800,neutral,Football season ends the Sunday before Valentine's Day. Which will be good for all of the not dates I'll have lined up.,Football season ends the Sunday before Valentine's Day. Which will be good for all of the not dates I'll have lined up.,"['Football', 'season', 'ends', 'the', 'Sunday', 'before', 'Day', 'Which', 'will', 'be', 'good', 'for', 'all', 'of', 'the', 'not', 'dates', 'have', 'lined', 'up']",20,"['footbal', 'season', 'end', 'sunday', 'day', 'which', 'good', 'date', 'line']"
640772428986232832,positive,Gotta get a girl by February just so I can see this Phantom of the Opera with. Idc about Valentine's Day lol,Gotta get a girl by February just so I can see this Phantom of the Opera with. Idc about Valentine's Day lol,"['Gotta', 'get', 'a', 'girl', 'by', 'February', 'just', 'so', 'I', 'can', 'see', 'this', 'Phantom', 'of', 'the', 'Opera', 'with', 'Idc', 'about', 'Day', 'lol']",21,"['gotta', 'get', 'girl', 'februari', 'I', 'see', 'phantom', 'opera', 'idc', 'day', 'lol']"
640912191449731072,positive,A post you may have missed: Love Yourself on Valentine's Day http://t.co/DaABTv3tGh,A post you may have missed Love Yourself on Valentine's Day ,"['A', 'post', 'you', 'may', 'have', 'missed', 'Love', 'Yourself', 'on', 'Day']",10,"['A', 'post', 'may', 'miss', 'love', 'yourself', 'day']"
641075551860604928,positive,"in 6th grade there was this boy that liked me, but I hated him, and for Valentine's Day he put a card in my locker w. $5 in it... goals.","in 6th grade there was this boy that liked me, but I hated him, and for Valentine's Day he put a card in my locker w.  in it... goals.","['in', 'grade', 'there', 'was', 'this', 'boy', 'that', 'liked', 'me', 'but', 'I', 'hated', 'him', 'and', 'for', 'Day', 'he', 'put', 'a', 'card', 'in', 'my', 'locker', 'w', 'in', 'it', 'goals']",27,"['grade', 'boy', 'like', 'I', 'hate', 'day', 'put', 'card', 'locker', 'w', 'goal']"
641314204541153281,positive,Feb 16? Can we please move it on Feb 14? I want a deadpool kind of Valentine's Day,Feb 16? Can we please move it on Feb 14? I want a deadpool kind of Valentine's Day,"['Feb', 'Can', 'we', 'please', 'move', 'it', 'on', 'Feb', 'I', 'want', 'a', 'deadpool', 'kind', 'of', 'Day']",15,"['feb', 'can', 'pleas', 'move', 'feb', 'I', 'want', 'deadpool', 'kind', 'day']"
641426845485932544,neutral,"In 8th grade, I wrote my boyfriend a love poetry book w 15 original haikus amp; gave him it for Valentine's Day. I deeply regret this decision.","In 8th grade, I wrote my boyfriend a love poetry book w 15 original haikus amp; gave him it for Valentine's Day. I deeply regret this decision.","['In', 'grade', 'I', 'wrote', 'my', 'boyfriend', 'a', 'love', 'poetry', 'book', 'w', 'original', 'haikus', 'amp', 'gave', 'him', 'it', 'for', 'Day', 'I', 'deeply', 'regret', 'this', 'decision']",24,"['In', 'grade', 'I', 'wrote', 'boyfriend', 'love', 'poetri', 'book', 'w', 'origin', 'haiku', 'amp', 'gave', 'day', 'I', 'deepli', 'regret', 'decis']"
626458745480941569,positive,I'm taking myself to Venice Beach this Sunday. I haven't gone and I really want to go.,I'm taking myself to Venice Beach this Sunday. I haven't gone and I really want to go.,"['taking', 'myself', 'to', 'Venice', 'Beach', 'this', 'Sunday', 'I', 'gone', 'and', 'I', 'really', 'want', 'to', 'go']",15,"['take', 'venic', 'beach', 'sunday', 'I', 'gone', 'I', 'realli', 'want', 'go']"
626587457933279232,positive,"@310KINGPIN @Venice311 Practicing for the great topless march on Venice Beach, taking it a bit further?  A matter of principle, or meth?","  Practicing for the great topless march on Venice Beach, taking it a bit further?  A matter of principle, or meth?","['Practicing', 'for', 'the', 'great', 'topless', 'march', 'on', 'Venice', 'Beach', 'taking', 'it', 'a', 'bit', 'further', 'A', 'matter', 'of', 'principle', 'or', 'meth']",20,"['practic', 'great', 'topless', 'march', 'venic', 'beach', 'take', 'bit', 'A', 'matter', 'principl', 'meth']"
626622569043509248,positive,@airiannaduron I'm going to Venice Beach next Thursday!, I'm going to Venice Beach next Thursday!,"['going', 'to', 'Venice', 'Beach', 'next', 'Thursday']",6,"['go', 'venic', 'beach', 'next', 'thursday']"
626825099635617792,positive,Did I tell anyone about the wedding I witnessed on Venice Beach on Saturday? Both women were wearing beautiful dresses and were so happy. lt;3,Did I tell anyone about the wedding I witnessed on Venice Beach on Saturday? Both women were wearing beautiful dresses and were so happy. lt;3,"['Did', 'I', 'tell', 'anyone', 'about', 'the', 'wedding', 'I', 'witnessed', 'on', 'Venice', 'Beach', 'on', 'Saturday', 'Both', 'women', 'were', 'wearing', 'beautiful', 'dresses', 'and', 'were', 'so', 'happy', 'lt']",25,"['did', 'I', 'tell', 'anyon', 'wed', 'I', 'wit', 'venic', 'beach', 'saturday', 'both', 'women', 'wear', 'beauti', 'dress', 'happi', 'lt']"
627028846739456000,positive,@byun100 i'm drinking with my best friend LMAO kcon for us will be on sunday ; u; we went to santa monica and venice beach today!!!, i'm drinking with my best friend LMAO kcon for us will be on sunday ; u; we went to santa monica and venice beach today!!!,"['drinking', 'with', 'my', 'best', 'friend', 'LMAO', 'kcon', 'for', 'us', 'will', 'be', 'on', 'sunday', 'u', 'we', 'went', 'to', 'santa', 'monica', 'and', 'venice', 'beach', 'today']",23,"['drink', 'best', 'friend', 'lmao', 'kcon', 'us', 'sunday', 'u', 'went', 'santa', 'monica', 'venic', 'beach', 'today']"
627265373667262464,positive,"I really need carter to go to venice beach on monday, makayla will try to meet him and make me a video kskddkdkkjsjus","I really need carter to go to venice beach on monday, makayla will try to meet him and make me a video kskddkdkkjsjus","['I', 'really', 'need', 'carter', 'to', 'go', 'to', 'venice', 'beach', 'on', 'monday', 'makayla', 'will', 'try', 'to', 'meet', 'him', 'and', 'make', 'me', 'a', 'video', 'kskddkdkkjsjus']",23,"['I', 'realli', 'need', 'carter', 'go', 'venic', 'beach', 'monday', 'makayla', 'tri', 'meet', 'make', 'video', 'kskddkdkkjsju']"
627290238549819392,positive,95% going to venice beach tomorrow!!! :D !!!,95% going to venice beach tomorrow!!! D !!!,"['going', 'to', 'venice', 'beach', 'tomorrow', 'D']",6,"['go', 'venic', 'beach', 'tomorrow', 'D']"
627291496367009792,positive,"venice beach was perfect and tomorrow i'm going to disneyland, god bless.","venice beach was perfect and tomorrow i'm going to disneyland, god bless.","['venice', 'beach', 'was', 'perfect', 'and', 'tomorrow', 'going', 'to', 'disneyland', 'god', 'bless']",11,"['venic', 'beach', 'perfect', 'tomorrow', 'go', 'disneyland', 'god', 'bless']"
